Category,Title,Price,Bedrooms,Floor Area,Lot Area,URL,Barangay,Town/City,Longitude,Latitude
house,For Sale Brand New Two (2) Storey House in Avida Nuvali Santa Rosa Laguna,9200000,3,105,175,https://www.lamudi.com.ph/for-sale-brand-new-two-2-storey-house-in-avida-nuv-168455419166.html,Don Jose,Santa Rosa,121.0735873,14.2615584
house,2 car garage 3 bedrooms house in Granite Residence Parang Marikina City,6200000,3,81,81,https://www.lamudi.com.ph/2-car-garage-3-bedrooms-house-in-granite-residence-167936142695.html,Parang,Marikina,121.1302755,14.65130959
house,PRE‐SELLING MODERN DESIGN GLASS HOUSE IN BAGUIO CITY,20000000,8,350,160,https://www.lamudi.com.ph/pre-selling-modern-design-glass-house-in-baguio-ci-16883319696.html,Camp 7,Baguio,120.600513,16.381866
house,"Modern Contemporary Brand New Bungalow High Ceiling With Pool & Gazebo, Angeles",30000000,4,410,430,https://www.lamudi.com.ph/a-modern-contemporary-brandnew-bungalow-high-ceili-166606520867.html,Pulungbulu,Angeles,120.631286,15.12453
house,"N-R-1-90:  Acquired Property for Sale in Lot 30, Block 1, St. Benedict Street, Remedi...",2928000,0,78,120,https://www.lamudi.com.ph/n-r-1-90-acquired-property-for-sale-in-lot-30-bloc-167057121635.html,Cabantian,Davao,125.611521,7.127645
house,"V-R-2-107:  Acquired Property  for Sale in Lot 28, Block 7, Camella Savannah, Brgy. A...",4219500,0,123,191,https://www.lamudi.com.ph/v-r-2-107-acquired-property-for-sale-in-lot-28-block-7-camella-savannah-brgy-abilay-norte-polo-maestra-vita-oton-iloilo.html,Polo Maestra Bita,Oton,122.5132927,10.74519051
house,"L-R-1-920- Acquired Property for Sale in Lot 11, Block 2, Road Lot 2, Mariners Reside...",4482400,0,132,127,https://www.lamudi.com.ph/l-r-1-920-acquired-property-for-sale-in-lot-11-block-2-road-lot-2-mariners-residences-brgy-kumintang-ilaya-sambat-ilaya-batangas-city-batangas.html,Kumintang Ilaya,Batangas City,121.64645,13.771895
house,"The Lakeshore | 2-Bedroom House and Lot for Sale in Mexico, Pampanga | Imperial Model",1837500,2,52,154,https://www.lamudi.com.ph/the-lakeshore-2-bedroom-house-and-lot-for-sale-in-168741253263.html,Panipuan,Mexico,120.668492,15.102519
house,4 Bedroom House and Lot at Villas Phase 3 at Golden Horizon (Catalina),1576385,3,42,40,https://www.lamudi.com.ph/4-bedroom-house-and-lot-at-villas-phase-3-at-golden-horizon-catalina.html,Perez,Trece Martires,120.886854,14.290812
house,"L-TH-1-48- Acquired Property for Sale in Lot 2, Block 25, Rue Dorothee Street, Saint ...",1726000,1,80,66,https://www.lamudi.com.ph/l-th-1-48-acquired-property-for-sale-in-lot-2-block-25-rue-dorothee-street-saint-monique-valais-phase4-brgy-kalawaan-binangonan-rizal-retail.html,Kalawaan,Binangonan,121.194036,14.48842
house,Completely Renovated Modern Bungalow House in Moonwalk Village Las Pinas,10500000,4,148,180,https://www.lamudi.com.ph/completely-renovated-modern-bungalow-house-in-moon-167629456765.html,Talon Singko,Las Piñas,120.99559,14.42093
house,"V-R-2-118:  Acquired Property for Sale in Lot 4, Diamond St., Brookfield Subdivision,...",6450000,0,150,230,https://www.lamudi.com.ph/v-r-2-118-acquired-property-for-sale-in-lot-4-diam-167057121289.html,Basak,Lapu-Lapu,123.964519,10.291595
house,House & Lot with pool at Royale Tagaytay Estates,25000000,4,450,392,https://www.lamudi.com.ph/house-lot-with-pool-at-royale-tagaytay-estates-166779059399.html,Buck Estate,Alfonso,120.8527969,14.0892003
house,BF Homes Paranaque House & lot For Sale,19000000,3,200,350,https://www.lamudi.com.ph/bf-homes-paranaque-house-lot-for-sale-167585373974.html,B.F. Homes,Parañaque,121.0245799,14.4521766
house,"3-Bedroom Townhouse with Roof Deck for Sale at Project 8, Quezon City",13500000,3,165,52,https://www.lamudi.com.ph/3-bedroom-townhouse-with-roof-deck-for-sale-at-pro-166916673185.html,Project 8,Quezon City,121.0245,14.66958
house,"House for Sale in Pilar Village, Las Piñas",7589000,3,167,52,https://www.lamudi.com.ph/fire-sale-mejestic-modern-3storey-duplex-house-and-167593288889.html,Almanza Uno,Las Piñas,121.0140532,14.4324914
house,FOR SALE BRAND NEW BUNGALOW HOUSE AND LOT IN LAS PIÑAS CITY NEAR AT SM SOUTHMALL,13500000,5,220,240,https://www.lamudi.com.ph/for-sale-brand-new-bungalow-house-and-lot-in-las-p-168370982448.html,Pilar,Las Piñas,121.0080137,14.417168
house,BRAND-NEW (2) TWO STOREY HOUSE AND LOT FOR SALE IN LAS PIÑAS,9800000,4,180,119,https://www.lamudi.com.ph/brand-new-2-two-storey-house-and-lot-for-sale-in-l-168371488885.html,Talon Uno,Las Piñas,120.987165,14.446596
house,Two ( 2 ) Storey Zen type Modern Designed Home in BF Homes,28000000,6,360,306,https://www.lamudi.com.ph/two-2-storey-zen-type-modern-designed-home-in-bf-h-168974982727.html,B.F. Homes,Parañaque,121.0245799,14.4521766
house,Stunning & Contemporary 2-Storey Home in a Highly Exclusive BF Homes Parañaque,38665000,5,455,308,https://www.lamudi.com.ph/stunning-contemporary-2-storey-home-in-a-highly-ex-168975349594.html,B.F. Homes,Parañaque,121.0245799,14.4521766
house,Elegant Pre-Owned Single attached House & Lot For Sale in Fortunata Subdivision,9900000,4,135,115,https://www.lamudi.com.ph/elegant-pre-owned-single-attached-house-lot-for-sale-in-fortunata-subdivision-5.html,San Isidro,Parañaque,121.011835,14.468547
house,"For Sale Single Attached House and Lot in BF Resort Village, Las Piñas City",27000000,6,370,263,https://www.lamudi.com.ph/elegant-semi-furnished-single-attached-house-and-lot-in-bf-resort-village-las-pi.html,Talon Dos,Las Piñas,120.985214,14.438526
house,"Old House and Lot For Sale in Project 8, Quezon City, Metro Manila",16000000,0,500,235,https://www.lamudi.com.ph/old-house-and-lot-for-sale-in-project-8-quezon-cit-168370720915.html,Project 8,Quezon City,121.0245,14.66958
house,Overlooking House with Extra lot for Sale in Bulacao Talisay City Cebu,35000000,5,425,269,https://www.lamudi.com.ph/overlooking-house-with-extra-lot-for-sale-in-bulac-168516994520.html,Bulacao,Talisay,123.84731,10.271295
house,Townhouse beside Acacia Estate - Value for money,14000000,3,200,70,https://www.lamudi.com.ph/townhouse-beside-acacia-estate-value-for-money-167526380781.html,San Miguel,Taguig,121.0665,14.5167
house,"176sqm l 4BR Single House for sale l near Nuvali and Tagaytay, Silang, Cavite",10500000,4,174,176,https://www.lamudi.com.ph/176sqm-l-4br-single-home-l-near-nuvali-and-tagaytay.html,Hoyo,Silang,121.0120485,14.1957554
house,"Stunning Modern Tropical House & Lot For Sale in Santa Rosa, Laguna",16500000,4,325,275,https://www.lamudi.com.ph/stunning-modern-tropical-house-lot-for-sale-in-san-168181743246.html,Santo Domingo,Santa Rosa,121.0661417,14.2444071
house,3 Bedroom Townhouse Unit for sale at Amaia Series Nuvali in Laguna (Inner),5600000,3,65,125,https://www.lamudi.com.ph/3-bedroom-townhouse-inner-for-sale-at-amaia-series-nuvali-in-laguna-1.html,Santo Domingo,Santa Rosa,121.0661417,14.2444071
house,"L-R-1-1221: Acquired Property House and Lot for Sale in Lot 15, Block 38, Amelia St.,...",3973400,0,98,120,https://www.lamudi.com.ph/l-r-1-1221-acquired-property-house-and-lot-for-sal-167600193586.html,Banaybanay,Lipa,121.115825,13.933535
house,"V-R-2-123:  Acquired Property House and Lot for Sale in Lot 2, Block 4, Cornel Place ...",7008000,0,160,160,https://www.lamudi.com.ph/v-r-2-123-acquired-property-house-and-lot-for-sale-167335320154.html,Agus,Lapu-Lapu,123.983302,10.284075
house,"Camella Nueva Ecija | ARIELLE IU, NRFO 2BR Townhouse for Sale in Cabanatuan City, Nue...",2698000,2,36,40,https://www.lamudi.com.ph/camella-nueva-ecija-arielle-iu-nrfo-2br-townhouse-168915750091.html,Santa Arcadia,Cabanatuan,120.985475996,15.4714237451
house,Ready For Occupancy House For Sale in Tagaytay City. Fully Furnished.,19000000,3,280,350,https://www.lamudi.com.ph/ready-for-occupancy-house-for-sale-in-tagaytay-cit-168792651962.html,Asisan,Tagaytay,120.93635,14.357185
house,"V-R-2-42- Acquired Property for Sale in Lots 10 and 11, Block 3, Champaca and Narra S...",9900000,0,328,518,https://www.lamudi.com.ph/v-r-2-42-acquired-property-for-sale-in-lots-10-and-11-block-3-champaca-and-narra-sts-palisades-subdivision-brgy-estefania-bacolod-city-negros-occidental-retail.html,Estefania,Bacolod,122.9814241,10.66921124
house,"L-R-1-546- Acquired Property for Sale in Lot 42, Block 5, Road Lot 3, The North Grove...",5416900,0,123,150,https://www.lamudi.com.ph/l-r-1-546-acquired-property-for-sale-in-lot-42-block-5-road-lot-3-the-north-grove-brgy-valdefuente-cabanatuan-city-nueva-ecija-retail.html,Valdefuente,Cabanatuan,120.9592903,15.5077446
house,"Semi-furnished House and Lot inside Corona Del Mar, Pooc, Talisay City",15000000,5,246,351,https://www.lamudi.com.ph/semi-furnished-house-and-lot-inside-corona-del-mar-168658664810.html,Pooc,Talisay,123.823521,10.24271
house,Within City Proper with 3-Car Parking Space House for Sale,23000000,4,258,0,https://www.lamudi.com.ph/within-city-proper-with-3-car-parking-space-house-169086813831.html,Military Cut-Off,Baguio,120.5992827,16.4045896
house,"Brand New Single Detached House for Sale in BF Resort, Las Piñas",15000000,4,220,111,https://www.lamudi.com.ph/brand-new-single-detached-house-for-sale-in-bf-res-16812140346.html,Talon Uno,Las Piñas,120.987165,14.446596
house,Modern Design Single Detached (3) Storey House and Lot For Sale in Las Piña City,30000000,5,550,240,https://www.lamudi.com.ph/modern-design-single-detached-3-storey-house-and-l-168146353923.html,Pilar,Las Piñas,121.0080137,14.417168
house,BRAND-NEW TWO STOREY HOUSE AND LOT FOR SALE WITH 2CAR GARAGE IN LAS PIÑAS,9800000,3,180,120,https://www.lamudi.com.ph/brand-new-two-storey-house-and-lot-for-sale-with-2-168370721134.html,Pilar,Las Piñas,121.0080137,14.417168
house,"For Sale - House and Lot with White Plains Subd., Quezon City",235000000,7,1500,700,https://www.lamudi.com.ph/for-sale-house-and-lot-with-white-plains-subd-quez-166565810055.html,White Plains,Quezon City,121.0711795,14.6060344
house,Pre-owned House & Lot in BF Homes Parañaque,13800000,3,260,205,https://www.lamudi.com.ph/pre-owned-house-lot-in-bf-homes-para-aque-168733499986.html,B.F. Homes,Parañaque,121.0245799,14.4521766
house,"Idesia -Talia Core House and lot for Sale in Dasmariñas, Cavite",5132194,2,52,80,https://www.lamudi.com.ph/idesia-talia-core-16756701216.html,San Agustin I,Dasmariñas,120.944111,14.304975
house,"3BR House & Lot for Sale in The Gentri Heights, General Trias, Cavite",5900000,3,116,346,https://www.lamudi.com.ph/3br-house-lot-for-sale-in-suntrust-cavite-167073602259.html,Manggahan,General Trias,120.904361,14.296605
house,"4 Storey Townhouse for sale at Mandaluyong City, Metro Manila",10200000,3,110,38,https://www.lamudi.com.ph/mandaluyong-4-storey-townhouse-for-sale.html,Burol,Mandaluyong,121.027597,14.589775
house,"Elegant Spanish Mediterranean House For Sale in Terrazas de Punta Fuego, Nasugbu",58000000,5,570,605,https://www.lamudi.com.ph/elegant-spanish-mediterranean-house-for-sale-in-te-169088500124.html,Natipuan,Nasugbu,120.6225013,14.1214475
house,Single Attached House and Lot San Jose del Monte Bulacan for sale,4872450,3,94,89,https://www.lamudi.com.ph/single-attached-house-and-lot-san-jose-del-monte-bulacan-for-sale-400227-21.html,Muzon,San Jose del Monte,121.0274788,14.8104242
house,"4BR Bungalow House and Lot for Sale at BF Homes, Parañaque City",16200000,4,200,280,https://www.lamudi.com.ph/bf-homes-paranaque-bungalow-house-and-lot-for-sale-166979130793.html,B.F. Homes,Parañaque,121.0245799,14.4521766
house,For Sale: 5.4M Customized Two Storey Duplex House in North Olympus - Jojo Obra,5400000,3,70,67,https://www.lamudi.com.ph/4-2m-customized-two-storey-house-and-lot-for-sale-in-north-olympus-jojo-obra-2.html,Santa Monica,Quezon City,121.047541,14.714922
house,cartland 54 | 3 bedrooms 2 toilet and bath | near tagaytay,6509282,3,54,165,https://www.lamudi.com.ph/cartland-54-3-bedrooms-2-toilet-and-bath-near-taga-169137240682.html,Kaylaway,Nasugbu,120.810579,14.0778507
house,Newly Built Modern & Elegant Single Detached Full Two ( 2 ) Storey Home,32500000,5,350,280,https://www.lamudi.com.ph/newly-built-modern-elegant-single-detached-full-tw-168983224619.html,B.F. Homes,Parañaque,121.0245799,14.4521766
house,3 Bedroom Townhouse Unit for sale at South Greenheights Village (Terrazza),6299000,3,93,81,https://www.lamudi.com.ph/3-bedroom-townhouse-unit-for-sale-at-south-greenhe-167384728077.html,Putatan,Muntinlupa,121.036376,14.398367
house,"100 sqm Smart Home Ready House and Lot is For Sale at Deca Homes Tacunan, Davao",3600000,3,67,100,https://www.lamudi.com.ph/100-sqm-smart-home-ready-house-and-lot-is-for-sale-166919291842.html,Tacunan,Davao,125.5197643,7.1143502
house,"V-R-2-81- Acquired Property for Sale in Lot 3, Block 11, Scrub Pine St., Savannah Gle...",2340000,0,60,144,https://www.lamudi.com.ph/v-r-2-81-acquired-property-for-sale-in-lot-3-block-11-scrub-pine-st-savannah-glen-e3-subdivision-brgy-abilay-norte-oton-iloilo.html,Abilay Norte,Oton,122.499618,10.74555
house,"L-R-1-829- Acquired Property for Sale in Lot 3, Block 1, Road Lot 3, Woodlands Subd.,...",3354800,0,149,132,https://www.lamudi.com.ph/l-r-1-829-acquired-property-for-sale-in-lot-3-block-1-road-lot-3-woodlands-subd-brgy-viga-calamba-city-laguna-retail.html,Makiling,Calamba,121.1540255,14.14841174
house,Brand New Two-Storey Single Detached Modern House for sale in Parañaque,24000000,3,290,204,https://www.lamudi.com.ph/for-sale-3-storey-house-lot-in-ayala-alabang-village-muntinlupa-city-2.html,B.F. Homes,Parañaque,121.0245799,14.4521766
house,"Affordable Premium House for Sale at City of San Fernando, Pampanga -Darra Model",4578000,4,92,100,https://www.lamudi.com.ph/affordable-premium-house-for-sale-at-city-of-san-f-168759323831.html,Malpitic,San Fernando,120.688865,15.7208
house,"7 BR House and Lot for Sale at Provident Villages, Marikina City",10000000,7,700,462,https://www.lamudi.com.ph/7-br-house-and-lot-for-sale-at-provident-villages-168300449921.html,Tañong,Marikina,121.0990198,14.640596
house,"Brand New Modern House For Sale in Jubilation, Biñan, Laguna",14000000,3,180,154,https://www.lamudi.com.ph/brand-new-modern-house-for-sale-in-jubilation-binan-laguna-1.html,Zapote,Biñan,121.0831951,14.3147643
house,"L-R-1-1055:Acquired Property for Sale Lot 10, Block 3, Camella Tarlac, Phase 3, Brgy....",2790000,0,93,121,https://www.lamudi.com.ph/l-r-1-1055-acquired-property-for-sale-in-lot-10-block-3-camella-tarlac-phase-3-brgy-maliwalo-tarlac-city-tarlac.html,Maliwalo,Tarlac,120.627325,15.486125
house,"House and Lot Quezon City for as low as 34,733 monthly",5600000,3,80,50,https://www.lamudi.com.ph/house-and-lot-quezon-city-2-storey-3-br-2-cr-1-car-garage-only-25-427-monthly.html,Fairview,Quezon City,121.06821,14.702178
house,"for sale brand new modern house white plains, quezon city",190000000,7,650,452,https://www.lamudi.com.ph/for-sale-brand-new-modern-house-white-plains-quezo-167824399649.html,White Plains,Quezon City,121.0711795,14.6060344
house,"Reduced For Sale : House in Ma. Luisa Estate, Phase 1 with spectacular view Cebu",65000000,6,918,566,https://www.lamudi.com.ph/reduced-for-sale-house-in-ma-luisa-estate-phase-1-169139930857.html,Banilad,Cebu,123.91229,10.345495
house,Semi-Furnished Brand New Bungalow House & Lot For Sale In Betterliving,9500000,4,158,123,https://www.lamudi.com.ph/2-units-semi-furnished-brand-new-bungalow-house-lo-167003472292.html,Don Bosco,Parañaque,121.024909,14.482705
house,For Sale: DP 24 months to pay! Brand New 3BR Modern Townhouse in Molino Cavite,5200000,3,101,60,https://www.lamudi.com.ph/for-sale-dp-24-months-to-pay-brand-new-3br-modern-169131744844.html,Molino VII,Bacoor,121.0003387,14.3970876
house,4 Bedroom House and Lot Unit for sale at Camella Dos Rios Trails (Dana Model),5744000,4,85,88,https://www.lamudi.com.ph/4-bedroom-house-and-lot-unit-for-sale-at-camella-dos-rios-trails-dana-model.html,Pittland,Cabuyao,121.0721529,14.2220299
house,Brand New 2 Storey Single Detached House with Nice Location for sale in Imus,8950000,3,156,120,https://www.lamudi.com.ph/brand-new-2-storey-single-detached-house-with-nice-168121314013.html,Anabu II-A,Imus,120.9356405,14.3841135
house,newly bungalow house with swimming pool super spacious elegant for sale,53800000,4,355,782,https://www.lamudi.com.ph/newly-bungalow-house-with-swimming-pool-super-spac-168369609411.html,Talon Dos,Las Piñas,120.985214,14.438526
house,ELEGANT BRAND-NEW BUNGALOW HOUSE AND LOT FOR SALE IN LAS PIÑAS,11500000,4,150,180,https://www.lamudi.com.ph/elegant-brand-new-bungalow-house-and-lot-for-sale-168372559958.html,Talon Dos,Las Piñas,120.985214,14.438526
house,"4-Bedrooms House & Lot for sale in BF Resort Village, Las Piñas",18000000,4,380,330,https://www.lamudi.com.ph/4-bedroom-house-lot-in-bf-resort-las-pinas-16631628244.html,Talon Uno,Las Piñas,120.987165,14.446596
house,3 Storey house in Metropolis Pasig for Sale,7179000,3,104,82,https://www.lamudi.com.ph/3-storey-house-in-metropolis-pasig-for-sale-168938855231.html,Ortigas Avenue,Pasig,121.081755,14.590053
house,For Sale: Filinvest East Homes Cainta Well-designed and Cozy House and Lot,0,4,200,406,https://www.lamudi.com.ph/for-sale-filinvest-east-homes-cainta-well-designed-168421595192.html,San Isidro,Cainta,121.118502,14.613156
house,"Brand New House and Lot For Sale in Capitol Hills, Quezon City",138000000,7,910,432,https://www.lamudi.com.ph/house-and-lot-for-sale-in-ayala-heights-quezon-cit-166762242965.html,Ayala Heights,Quezon City,121.0867,14.66593
house,NEWLY RENOVATED BUNGALOW HOUSE IN BF RESORT VILLAGE LAS PIÑAS,7988000,3,100,141,https://www.lamudi.com.ph/newly-renovated-bungalow-house-in-bf-resort-villag-168377806083.html,Talon Uno,Las Piñas,120.987165,14.446596
house,For Sale 2 Units - House and Lot in Las Piñas and near SM Southmall,7800000,5,260,180,https://www.lamudi.com.ph/for-sale-2-units-house-and-lot-in-las-pinas-and-near-sm-southmall.html,Talon Kuatro,Las Piñas,120.9997847,14.4371254
house,"Luxury 6 Bedroom House for Sale in Dasmarinas Village, Makati City",224070000,6,343,679,https://www.lamudi.com.ph/luxury-6-bedroom-house-for-sale-in-dasmarinas-village-makati-city-456059-21.html,Dasmariñas,Makati,121.0303116,14.5373798
