Category,Title,Price,Region,Bedrooms,Floor Area,Lot Area,URL,Image Link,Barangay,Town/City,Longitude,Latitude
house,"Semi-furnished House and Lot inside Corona Del Mar, Pooc, Talisay City",15000000,Cebu,5,246,351,https://www.lamudi.com.ph/semi-furnished-house-and-lot-inside-corona-del-mar-168658664810.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9893562436c94c.webp,Pooc,Talisay,123.823521,10.24271
house,Within City Proper with 3-Car Parking Space House for Sale,23000000,Benguet,4,258,0,https://www.lamudi.com.ph/within-city-proper-with-3-car-parking-space-house-169086813831.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5984ce04749a63.webp,Military Cut-Off,Baguio,120.5992827,16.4045896
house,"Brand New Single Detached House for Sale in BF Resort, Las Piñas",15000000,Metro Manila,4,220,111,https://www.lamudi.com.ph/brand-new-single-detached-house-for-sale-in-bf-res-16812140346.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/16a625662ac8c6.webp,Talon Uno,Las Piñas,120.987165,14.446596
house,Modern Design Single Detached (3) Storey House and Lot For Sale in Las Piña City,30000000,Metro Manila,5,550,240,https://www.lamudi.com.ph/modern-design-single-detached-3-storey-house-and-l-168146353923.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/6b3d25e81f46f6.webp,Pilar,Las Piñas,121.0080137,14.417168
house,BRAND-NEW TWO STOREY HOUSE AND LOT FOR SALE WITH 2CAR GARAGE IN LAS PIÑAS,9800000,Metro Manila,3,180,120,https://www.lamudi.com.ph/brand-new-two-storey-house-and-lot-for-sale-with-2-168370721134.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b6955e5887941a.webp,Pilar,Las Piñas,121.0080137,14.417168
house,"For Sale - House and Lot with White Plains Subd., Quezon City",235000000,Metro Manila,7,1500,700,https://www.lamudi.com.ph/for-sale-house-and-lot-with-white-plains-subd-quez-166565810055.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7cfe7f0aff26e1.webp,White Plains,Quezon City,121.0711795,14.6060344
house,Pre-owned House & Lot in BF Homes Parañaque,13800000,Metro Manila,3,260,205,https://www.lamudi.com.ph/pre-owned-house-lot-in-bf-homes-para-aque-168733499986.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/8e5d8d2863681a.webp,B.F. Homes,Parañaque,121.0245799,14.4521766
house,"Idesia -Talia Core House and lot for Sale in Dasmariñas, Cavite",5132194,Cavite,2,52,80,https://www.lamudi.com.ph/idesia-talia-core-16756701216.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0f80cbb6aad0be.webp,San Agustin I,Dasmariñas,120.944111,14.304975
house,"3BR House & Lot for Sale in The Gentri Heights, General Trias, Cavite",5900000,Cavite,3,116,346,https://www.lamudi.com.ph/3br-house-lot-for-sale-in-suntrust-cavite-167073602259.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d64d5ff9570bcb.webp,Manggahan,General Trias,120.904361,14.296605
house,"4 Storey Townhouse for sale at Mandaluyong City, Metro Manila",10200000,Metro Manila,3,110,38,https://www.lamudi.com.ph/mandaluyong-4-storey-townhouse-for-sale.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/181cbaf9388543.webp,Burol,Mandaluyong,121.027597,14.589775
house,"Elegant Spanish Mediterranean House For Sale in Terrazas de Punta Fuego, Nasugbu",58000000,Batangas,5,570,605,https://www.lamudi.com.ph/elegant-spanish-mediterranean-house-for-sale-in-te-169088500124.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1c50780ae24f0f.webp,Natipuan,Nasugbu,120.6225013,14.1214475
house,Single Attached House and Lot San Jose del Monte Bulacan for sale,4872450,Bulacan,3,94,89,https://www.lamudi.com.ph/single-attached-house-and-lot-san-jose-del-monte-bulacan-for-sale-400227-21.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/26220160ee4aa8.webp,Muzon,San Jose del Monte,121.0274788,14.8104242
house,"4BR Bungalow House and Lot for Sale at BF Homes, Parañaque City",16200000,Metro Manila,4,200,280,https://www.lamudi.com.ph/bf-homes-paranaque-bungalow-house-and-lot-for-sale-166979130793.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/3c8cc1cb13b1e7.webp,B.F. Homes,Parañaque,121.0245799,14.4521766
house,For Sale: 5.4M Customized Two Storey Duplex House in North Olympus - Jojo Obra,5400000,Metro Manila,3,70,67,https://www.lamudi.com.ph/4-2m-customized-two-storey-house-and-lot-for-sale-in-north-olympus-jojo-obra-2.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5e4a48d9a87b3f.webp,Santa Monica,Quezon City,121.047541,14.714922
house,cartland 54 | 3 bedrooms 2 toilet and bath | near tagaytay,6509282,Batangas,3,54,165,https://www.lamudi.com.ph/cartland-54-3-bedrooms-2-toilet-and-bath-near-taga-169137240682.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ca964fe2279e85.webp,Kaylaway,Nasugbu,120.810579,14.0778507
house,Newly Built Modern & Elegant Single Detached Full Two ( 2 ) Storey Home,32500000,Metro Manila,5,350,280,https://www.lamudi.com.ph/newly-built-modern-elegant-single-detached-full-tw-168983224619.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c60f1d666c1d1e.webp,B.F. Homes,Parañaque,121.0245799,14.4521766
house,3 Bedroom Townhouse Unit for sale at South Greenheights Village (Terrazza),6299000,Metro Manila,3,93,81,https://www.lamudi.com.ph/3-bedroom-townhouse-unit-for-sale-at-south-greenhe-167384728077.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5b15b19b9397fe.webp,Putatan,Muntinlupa,121.036376,14.398367
house,"100 sqm Smart Home Ready House and Lot is For Sale at Deca Homes Tacunan, Davao",3600000,Davao del Sur,3,67,100,https://www.lamudi.com.ph/100-sqm-smart-home-ready-house-and-lot-is-for-sale-166919291842.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1ea8057687ebaa.webp,Tacunan,Davao,125.5197643,7.1143502
house,"V-R-2-81- Acquired Property for Sale in Lot 3, Block 11, Scrub Pine St., Savannah Gle...",2340000,Iloilo,0,60,144,https://www.lamudi.com.ph/v-r-2-81-acquired-property-for-sale-in-lot-3-block-11-scrub-pine-st-savannah-glen-e3-subdivision-brgy-abilay-norte-oton-iloilo.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/fbedfdf39ea2b3.webp,Abilay Norte,Oton,122.499618,10.74555
house,"L-R-1-829- Acquired Property for Sale in Lot 3, Block 1, Road Lot 3, Woodlands Subd.,...",3354800,Laguna,0,149,132,https://www.lamudi.com.ph/l-r-1-829-acquired-property-for-sale-in-lot-3-block-1-road-lot-3-woodlands-subd-brgy-viga-calamba-city-laguna-retail.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/07a3ea60261e62.webp,Makiling,Calamba,121.1540255,14.14841174
house,Brand New Two-Storey Single Detached Modern House for sale in Parañaque,24000000,Metro Manila,3,290,204,https://www.lamudi.com.ph/for-sale-3-storey-house-lot-in-ayala-alabang-village-muntinlupa-city-2.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/63e4dec31904a2.webp,B.F. Homes,Parañaque,121.0245799,14.4521766
house,"Affordable Premium House for Sale at City of San Fernando, Pampanga -Darra Model",4578000,Pampanga,4,92,100,https://www.lamudi.com.ph/affordable-premium-house-for-sale-at-city-of-san-f-168759323831.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/80c80d687b0935.webp,Malpitic,San Fernando,120.688865,15.7208
house,"7 BR House and Lot for Sale at Provident Villages, Marikina City",10000000,Metro Manila,7,700,462,https://www.lamudi.com.ph/7-br-house-and-lot-for-sale-at-provident-villages-168300449921.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b9dc184c762249.webp,Tañong,Marikina,121.0990198,14.640596
house,"Brand New Modern House For Sale in Jubilation, Biñan, Laguna",14000000,Laguna,3,180,154,https://www.lamudi.com.ph/brand-new-modern-house-for-sale-in-jubilation-binan-laguna-1.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c63f0dcda9e23f.webp,Zapote,Biñan,121.0831951,14.3147643
house,"L-R-1-1055:Acquired Property for Sale Lot 10, Block 3, Camella Tarlac, Phase 3, Brgy....",2790000,Tarlac,0,93,121,https://www.lamudi.com.ph/l-r-1-1055-acquired-property-for-sale-in-lot-10-block-3-camella-tarlac-phase-3-brgy-maliwalo-tarlac-city-tarlac.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b7294d98657652.webp,Maliwalo,Tarlac,120.627325,15.486125
house,"House and Lot Quezon City for as low as 34,733 monthly",5600000,Metro Manila,3,80,50,https://www.lamudi.com.ph/house-and-lot-quezon-city-2-storey-3-br-2-cr-1-car-garage-only-25-427-monthly.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7b2a24b2b0a11d.webp,Fairview,Quezon City,121.06821,14.702178
house,"for sale brand new modern house white plains, quezon city",190000000,Metro Manila,7,650,452,https://www.lamudi.com.ph/for-sale-brand-new-modern-house-white-plains-quezo-167824399649.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1637d66b997ae9.webp,White Plains,Quezon City,121.0711795,14.6060344
house,"Reduced For Sale : House in Ma. Luisa Estate, Phase 1 with spectacular view Cebu",65000000,Cebu,6,918,566,https://www.lamudi.com.ph/reduced-for-sale-house-in-ma-luisa-estate-phase-1-169139930857.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c818aabdc2abf5.webp,Banilad,Cebu,123.91229,10.345495
house,Semi-Furnished Brand New Bungalow House & Lot For Sale In Betterliving,9500000,Metro Manila,4,158,123,https://www.lamudi.com.ph/2-units-semi-furnished-brand-new-bungalow-house-lo-167003472292.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/932f69ea21f31a.webp,Don Bosco,Parañaque,121.024909,14.482705
house,For Sale: DP 24 months to pay! Brand New 3BR Modern Townhouse in Molino Cavite,5200000,Cavite,3,101,60,https://www.lamudi.com.ph/for-sale-dp-24-months-to-pay-brand-new-3br-modern-169131744844.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/4bf744d79503a3.webp,Molino VII,Bacoor,121.0003387,14.3970876
house,4 Bedroom House and Lot Unit for sale at Camella Dos Rios Trails (Dana Model),5744000,Laguna,4,85,88,https://www.lamudi.com.ph/4-bedroom-house-and-lot-unit-for-sale-at-camella-dos-rios-trails-dana-model.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/50a36d96ba4ce3.webp,Pittland,Cabuyao,121.0721529,14.2220299
house,Brand New 2 Storey Single Detached House with Nice Location for sale in Imus,8950000,Cavite,3,156,120,https://www.lamudi.com.ph/brand-new-2-storey-single-detached-house-with-nice-168121314013.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a24fc415bf492c.webp,Anabu II-A,Imus,120.9356405,14.3841135
house,newly bungalow house with swimming pool super spacious elegant for sale,53800000,Metro Manila,4,355,782,https://www.lamudi.com.ph/newly-bungalow-house-with-swimming-pool-super-spac-168369609411.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/6e5a70ef3619b9.webp,Talon Dos,Las Piñas,120.985214,14.438526
house,ELEGANT BRAND-NEW BUNGALOW HOUSE AND LOT FOR SALE IN LAS PIÑAS,11500000,Metro Manila,4,150,180,https://www.lamudi.com.ph/elegant-brand-new-bungalow-house-and-lot-for-sale-168372559958.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c10db432a95032.webp,Talon Dos,Las Piñas,120.985214,14.438526
house,"4-Bedrooms House & Lot for sale in BF Resort Village, Las Piñas",18000000,Metro Manila,4,380,330,https://www.lamudi.com.ph/4-bedroom-house-lot-in-bf-resort-las-pinas-16631628244.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1a45e1ed3417e0.webp,Talon Uno,Las Piñas,120.987165,14.446596
house,3 Storey house in Metropolis Pasig for Sale,7179000,Metro Manila,3,104,82,https://www.lamudi.com.ph/3-storey-house-in-metropolis-pasig-for-sale-168938855231.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/4201ac9dcb8d87.webp,Ortigas Avenue,Pasig,121.081755,14.590053
house,For Sale: Filinvest East Homes Cainta Well-designed and Cozy House and Lot,0,Rizal,4,200,406,https://www.lamudi.com.ph/for-sale-filinvest-east-homes-cainta-well-designed-168421595192.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/6fc0bbda6e44e8.webp,San Isidro,Cainta,121.118502,14.613156
house,"Brand New House and Lot For Sale in Capitol Hills, Quezon City",138000000,Metro Manila,7,910,432,https://www.lamudi.com.ph/house-and-lot-for-sale-in-ayala-heights-quezon-cit-166762242965.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a9f511a4b05fde.webp,Ayala Heights,Quezon City,121.0867,14.66593
house,NEWLY RENOVATED BUNGALOW HOUSE IN BF RESORT VILLAGE LAS PIÑAS,7988000,Metro Manila,3,100,141,https://www.lamudi.com.ph/newly-renovated-bungalow-house-in-bf-resort-villag-168377806083.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/92b292e06d913c.webp,Talon Uno,Las Piñas,120.987165,14.446596
house,For Sale 2 Units - House and Lot in Las Piñas and near SM Southmall,7800000,Metro Manila,5,260,180,https://www.lamudi.com.ph/for-sale-2-units-house-and-lot-in-las-pinas-and-near-sm-southmall.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e7731c1d12a3a9.webp,Talon Kuatro,Las Piñas,120.9997847,14.4371254
house,"Luxury 6 Bedroom House for Sale in Dasmarinas Village, Makati City",224070000,Metro Manila,6,343,679,https://www.lamudi.com.ph/luxury-6-bedroom-house-for-sale-in-dasmarinas-village-makati-city-456059-21.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/352d1d62a654ac.webp,Dasmariñas,Makati,121.0303116,14.5373798
house,"L-R-1-800- Acquired Property for Sale in Lot 3, Block 36, Metrogate Meycauyan II Subd...",3970200,Bulacan,0,228,165,https://www.lamudi.com.ph/l-r-1-800-acquired-property-for-sale-in-lot-3-block-36-metrogate-meycauyan-ii-subdivision-phase-1-brgy-loma-de-gato-marilao-bulacan-retail.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b0e7bdc2180713.webp,Loma de Gato,Marilao,121.0135834,14.7884969
house,"L-R-1-1091-Acquired Property for Sale in Lot 6, Block 6, St. Matthew Street, Tierraco...",888000,Nueva Ecija,0,48,100,https://www.lamudi.com.ph/l-r-1-1091-acquired-property-for-sale-in-lot-6-block-6-st-matthew-street-tierracon-homes-subdivision-brgy-bangad-cabanatuan-city-nueva-ecija.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/936d69eab893b1.webp,Bangad,Cabanatuan,121.0259781,15.4982765
house,"V-R-2-102: Acquired Property  for Sale in Lot 29, Block 7, Road Lot 2, Golden River V...",2856000,Negros Occidental,0,90,96,https://www.lamudi.com.ph/v-r-2-102-acquired-property-for-sale-in-lot-29-block-7-road-lot-2-golden-river-village-brgy-taculing-bacolod-city-negros-occidental.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c53f2d025e26b5.webp,Taculing,Bacolod,122.944738,10.64815421
house,MODERN BUNGALOW HOUSE IN BF RESORT VILLAGE LAS PIÑAS CITY,11800000,Metro Manila,3,165,180,https://www.lamudi.com.ph/modern-bungalow-house-in-bf-resort-village-las-pi-168091680852.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7357ffb4cff7f8.webp,Talon Dos,Las Piñas,120.985214,14.438526
house,Filinvest Homes Tagum | Amber Duplex - Spanish Mediterranean 2BR House for Sale in Da...,1583055,Davao del Norte,2,40,62,https://www.lamudi.com.ph/amber-duplex-spanish-mediterranean-2br-house-for-sale-at-filinvest-homes-tagum-in-davao-del-norte-aspire-by-filinvest.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1d2cad47fcf605.webp,Visayan Village,Tagum,125.810526,7.436568
house,Brand New House For Sale in Dasmariñas Cavite.  Near La Salle Dasmariñas Cavite,9270000,Cavite,4,121,120,https://www.lamudi.com.ph/brand-new-house-for-sale-in-dasmari-as-cavite-near-168596610786.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f3e53c03749a03.webp,Salitran I,Dasmariñas,120.93635,14.357185
house,"3 Bedrooms, 2 Toilet and Bath House and Lot for Sale in Pulilan, Bulacan",15000000,Bulacan,3,250,484,https://www.lamudi.com.ph/3-bedrooms-2-toilet-and-bath-house-and-lot-for-sal-168372101051.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/baad5f794fcbb4.webp,Poblacion,Pulilan,120.848987,14.9062406
house,"Modern House For Sale in General Trias, Cavite. With view of Golf Course!",42000000,Cavite,4,590,656,https://www.lamudi.com.ph/modern-house-for-sale-in-general-trias-cavite-with-view-of-golf-course.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b2ac710d1f4b19.webp,Javalera,General Trias,120.914866,14.264605
house,"For Sale: 315 sqm Pre-Owned Residential House & Lot in West Crame, San Juan City",28000000,Metro Manila,8,420,315,https://www.lamudi.com.ph/for-sale-315-sqm-pre-owned-residential-house-lot-i-16588283261.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/4cb73c7b4946f7.webp,West Crame,San Juan,121.049992,14.6062331
house,For Sale Fully Furnished House and Lot in Ormoc City - with Swimming Pool,24000000,Leyte,5,320,600,https://www.lamudi.com.ph/for-sale-fully-furnished-house-and-lot-in-ormoc-ci-165987007740.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f8168826fed034.webp,San Pablo,Ormoc,124.6032398,11.0531668
house,"2 Bedroom House and Lot for sale in Cabintan, Ormoc City, Leyte",1100000,Leyte,2,150,300,https://www.lamudi.com.ph/2-bedroom-house-and-lot-for-sale-in-cabintan-ormoc-167785417482.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/4ff089d7cbc088.webp,Cabintan,Ormoc,124.6821411,11.0919992
house,4 BEDROOM 3 TOILET AND BATH 2 CAR GARAGE BRAND NEW SINGLE DETACHED,9350000,Cavite,4,200,150,https://www.lamudi.com.ph/4-bedroom-3-toilet-and-bath-2-car-garage-brand-new-169034277882.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f4001d5c61e147.webp,,Dasmariñas,120.9567904,14.322093
house,"House For Sale in B.F.Homes, Batac Tuazon Village",16000000,Metro Manila,4,240,280,https://www.lamudi.com.ph/house-for-sale-in-b-f-homes-batac-tuazon-village-168994384483.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/120882eb4c66f2.webp,B.F. Homes,Parañaque,121.0245799,14.4521766
house,(Pearl) 2 Bedroom Townhouse Unit at Olivarez Homes Southwoods,3999500,Laguna,2,71,60,https://www.lamudi.com.ph/pearl-2-bedroom-townhouse-unit-at-olivarez-homes-168620860557.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/8b44bd526001a0.webp,San Vicente,San Pedro,121.0535937,14.3494688
house,Sleek Modern Design- Brandnew House for SALE!,19000000,Benguet,4,195,190,https://www.lamudi.com.ph/sleek-modern-design-brandnew-house-for-sale-169055426497.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c3e303054d0ad5.webp,Camp 7,Baguio,120.600513,16.381866
house,"2 Bedroom Inner Unit Townhouse at Elisa Homes in Bacoor, Cavite (Dahlia Model)",2934677,Cavite,2,42,48,https://www.lamudi.com.ph/2-bedroom-inner-unit-townhouse-at-elisa-homes-in-bacoor-cavite-dahlia-model.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/81c60922e71b13.webp,Molino IV,Bacoor,120.9943658,14.3810075
house,Brand New Two (2) Storey Duplex House and Lot For Sale in Las Piñas,4800000,Metro Manila,3,80,70,https://www.lamudi.com.ph/brand-new-two-2-storey-duplex-house-and-lot-for-sa-16812117933.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/17a1c9cc232d73.webp,Talon Singko,Las Piñas,120.996723,14.422561
